,price,total_surface,covered_surface,rooms,bathrooms,garages,bedrooms,toilettes,antiquity,zone
5022,750000,800,400,6,5,0,5,1,29,SanIsidro
5023,600000,350,350,5,0,0,4,0,0,SanIsidro
5024,310000,598,275,5,3,0,3,0,20,GBANorte
5025,420000,992,334,5,3,0,4,1,12,Pilar
5026,540000,2138,420,6,3,0,3,0,7,Pilar
5027,270000,185,185,4,3,1,3,1,7,Pilar
5028,260000,500,382,11,4,1,4,0,1,LaCalera
5029,448000,283,283,6,3,1,5,1,40,VicenteLópez
5030,2950000,1012,1012,8,8,0,5,0,12,VicenteLópez
5031,125000,225,82,3,0,0,2,0,0,LaPlata
5032,253000,819,170,4,3,0,3,1,0,ElCantón
5033,950000,1065,415,7,3,0,3,1,15,VicenteLópez
5034,765000,397,265,6,4,0,5,1,30,VicenteLópez
5035,575000,245,245,5,3,0,3,1,15,VicenteLópez
5036,1800000,820,520,6,5,0,5,1,5,VicenteLópez
5037,1250000,980,645,7,3,0,6,1,32,VicenteLópez
5038,235000,193,126,3,0,1,0,1,1,SanIsidro
5039,149000,360,195,5,3,1,4,0,0,Córdoba
5040,230000,134,86,4,2,1,3,0,35,SanIsidro
5041,255000,203,149,4,2,0,3,1,10,Ezeiza
5042,355000,320,252,4,2,1,3,0,41,CapitalFederal
5043,2200000,1200,600,5,4,0,4,1,15,VicenteLópez
5044,690000,443,372,8,5,0,6,1,40,VicenteLópez
5045,1270000,1162,640,6,5,0,5,1,47,VicenteLópez
5046,179000,300,86,3,0,0,2,1,1,RincóndeMilberg
5047,980000,1160,575,7,4,0,6,1,45,VicenteLópez
5048,900000,655,301,3,3,0,2,1,40,VicenteLópez
5049,95000,300,76,3,0,0,2,0,0,RíoCeballos
5050,675000,299,245,5,4,0,4,1,30,GBANorte
5051,540000,318,318,5,3,1,4,1,0,CapitalFederal
5052,370000,122,122,4,2,1,3,1,17,VicenteLópez
5053,460000,800,260,5,3,0,3,0,6,GBASur
5054,420000,810,525,12,3,0,4,0,0,Córdoba
5055,449000,288,232,6,2,1,4,1,39,GBANorte
5056,679000,1454,793,10,5,0,6,1,32,VicenteLópez
5057,685000,437,437,8,3,0,6,1,40,VicenteLópez
5058,360000,337,217,5,0,1,4,0,15,TresdeFebrero
5059,92000,393,65,7,2,1,2,0,7,Córdoba
5060,1950000,1000,790,7,5,0,4,0,18,GBANorte
5061,399000,320,201,5,2,1,4,1,40,VicenteLópez
5062,75000,110,82,3,0,0,2,0,35,Rosario
5063,575000,400,230,5,2,1,4,1,40,VicenteLópez
5064,310000,598,275,5,3,0,3,0,20,GBANorte
5065,698000,536,466,5,4,0,3,1,20,GBANorte
5066,285000,893,152,0,2,0,3,0,13,Escobar
5067,980000,957,396,5,4,0,4,1,7,Pilar
5068,830000,1175,476,5,9,0,4,1,6,Pilar
5069,170000,200,72,3,2,0,2,0,0,Merlo
5070,620000,1100,310,4,4,1,4,0,15,Córdoba
5071,415000,208,182,4,4,0,3,0,3,Nordelta
5072,1300000,558,410,4,2,0,3,1,2,Quilmes
5073,65000,253,173,5,3,0,4,0,20,Córdoba
5074,620000,690,400,6,2,0,3,1,0,SanIsidro
5075,240000,205,165,0,4,0,3,0,1,Escobar
5076,370000,700,214,6,2,1,4,1,15,Pilar
5077,279000,1630,180,6,2,0,3,0,35,Pilar
5078,360000,720,170,5,3,1,3,0,30,Pilar
5079,550000,954,460,7,4,0,5,1,10,AlmiranteBrown
5080,210000,220,208,5,3,1,3,0,30,SantaFe
5081,400000,265,176,4,3,0,3,1,20,CapitalFederal
5082,200000,198,120,4,0,1,3,1,7,AlmiranteBrown
5083,450000,244,179,5,2,1,4,1,10,CapitalFederal
5084,1650000,1250,400,7,4,0,4,1,0,Nordelta
5085,195000,465,190,0,3,0,4,0,33,Tigre
5086,980000,825,691,5,4,0,4,1,18,VicenteLópez
5087,520000,270,270,5,3,1,3,1,15,VicenteLópez
5088,599000,418,365,8,4,0,4,1,35,VicenteLópez
5089,450000,341,258,4,2,0,3,0,20,VicenteLópez
5090,430000,524,183,6,0,0,4,1,20,GBANorte
5091,295000,128,128,4,0,1,3,1,45,VicenteLópez
5092,850000,462,450,7,4,0,4,0,0,SantaFe
5093,415000,311,239,5,2,1,3,1,40,VicenteLópez
5094,160000,180,136,5,2,1,3,1,0,Córdoba
5095,1800000,720,720,6,5,0,5,0,40,VicenteLópez
5096,370000,180,163,5,3,0,3,1,6,Tigre
5097,1400000,990,432,4,2,0,3,1,15,VicenteLópez
5098,820000,410,410,6,3,0,5,1,15,GBANorte
5099,990000,816,449,7,3,0,4,1,35,GBANorte
5100,698000,489,350,6,3,1,4,1,24,VicenteLópez
5101,390000,146,130,4,3,1,3,0,0,CapitalFederal
5102,170000,149,109,0,3,0,3,0,1,Pilar
5103,530000,444,300,5,3,0,4,1,20,VicenteLópez
5104,80000,182,64,3,0,1,2,0,0,Neuquen
5105,950000,1258,350,5,0,0,4,1,0,Tigre
5106,85000,300,65,3,0,1,2,0,45,MalvinasArgentinas
5107,289000,806,190,4,2,0,3,0,0,Ezeiza
5108,1600000,898,510,7,4,0,5,1,0,Pilar
5109,349000,129,129,4,0,1,3,1,39,VicenteLópez
5110,290000,256,240,7,3,1,4,1,10,Pilar
5111,150000,230,110,6,2,1,4,0,30,SanIsidro
5112,211000,500,200,6,3,0,4,0,25,GeneralPacheco
5113,400000,1500,320,5,3,1,3,0,23,Córdoba
5114,240000,300,125,4,3,0,3,0,0,Uruguay
5115,160000,300,300,4,2,0,3,1,25,LaMatanza
5116,780000,727,507,7,4,0,4,1,38,VicenteLópez
5117,780000,450,450,5,2,0,3,1,40,VicenteLópez
5118,155000,121,102,4,2,1,3,0,0,PilardelEste
5119,420000,310,279,4,4,1,3,0,18,Pilar
5120,920000,1088,507,7,4,0,4,1,38,VicenteLópez
5121,185000,413,102,4,2,1,3,1,0,GBANorte
5122,315000,173,121,5,2,1,3,1,15,VicenteLópez
5123,340000,537,260,6,2,1,5,1,40,GeneralSanMartín
5124,345000,295,225,4,3,0,3,1,8,Pilar
5125,135000,110,80,3,0,1,2,1,7,TresdeFebrero
5126,335000,270,250,4,3,0,3,1,7,Pilar
5127,370000,1580,246,8,2,0,3,1,10,VillaAllende
5128,480000,348,348,7,4,1,5,1,40,VicenteLópez
5129,1820000,868,601,6,4,1,5,1,10,SanIsidro
5130,1190000,1046,585,8,5,0,5,1,25,VicenteLópez
5131,135000,157,102,4,0,1,2,0,25,Morón
5132,1650000,924,604,8,4,0,4,1,11,VicenteLópez
5133,248500,165,108,0,3,1,3,0,1,VicenteLópez
5134,180000,702,280,7,3,1,3,0,10,Córdoba
5135,350000,750,190,6,2,0,3,1,10,GeneralPacheco
5136,220000,360,155,9,3,0,3,0,0,Córdoba
5137,700000,700,315,5,5,0,4,0,0,EstebanEcheverría
5138,790000,850,240,4,2,0,0,1,3,Berazategui
5139,320000,800,170,4,2,1,3,0,4,MalvinasArgentinas
5140,397000,400,280,5,4,0,4,1,20,AlmiranteBrown
5141,390000,380,350,0,3,0,4,0,12,Luján
5142,360000,953,346,9,7,0,8,1,4,BuenosAiresCostaAtlántica
5143,550000,327,203,6,2,1,5,1,46,VicenteLópez
5144,540000,840,242,7,2,0,4,1,0,Puertos
5145,630000,436,300,8,4,0,5,1,17,GBANorte
5146,157000,87,67,3,2,1,2,1,10,LomasdeZamora
5147,460000,247,184,5,3,1,3,0,20,VicenteLópez
5148,790000,432,309,6,3,0,4,1,0,VicenteLópez
5149,700000,1050,238,5,2,0,3,1,25,ManuelAlberti
5150,400000,288,148,6,2,0,3,0,3,SanIsidro
5151,140000,150,150,3,0,0,2,0,40,Quilmes
5152,420000,562,215,6,3,0,3,0,15,Nordelta
5153,238000,290,150,4,2,1,3,1,15,GeneralSanMartín
5154,259000,112,90,4,2,0,3,0,20,CapitalFederal
5155,1400000,600,503,6,6,0,5,1,0,SanIsidro
5156,650000,350,350,7,4,0,6,1,2,Berazategui
5157,290000,690,246,5,2,0,4,1,23,Campana
5158,670000,426,399,6,3,1,5,0,30,VicenteLópez
5159,90000,230,80,3,0,0,2,0,2,Morón
5160,600000,1500,340,7,5,1,4,1,0,BuenosAiresCostaAtlántica
5161,150000,295,210,5,2,0,4,0,30,LaMatanza
5162,220000,800,138,0,3,1,3,0,15,Pilar
5163,650000,1228,400,5,5,0,4,0,2,LaPlata
5164,695000,426,276,0,4,1,4,0,30,CapitalFederal
5165,373000,237,208,4,0,1,3,0,0,Escobar
5166,230000,499,149,5,2,0,4,0,25,RioNegro
5167,136000,90,60,3,0,0,2,0,0,SanIsidro
5168,55000,330,85,3,0,1,2,0,30,GBASur
5169,110000,700,100,4,2,0,3,0,0,Pilar
5170,75000,250,65,3,0,0,2,0,0,Córdoba
5171,270000,950,190,9,4,0,4,1,0,Escobar
5172,380000,258,195,5,0,1,4,0,20,CapitalFederal
5173,320000,1500,420,10,4,0,4,0,0,Córdoba
5174,120000,555,95,5,2,1,2,0,0,Mendiolaza
5175,129000,800,82,3,0,0,2,0,1,Tigre
5176,390000,283,250,5,2,0,3,1,20,GBANorte
5177,427000,276,244,4,2,0,3,1,0,Villanueva
5178,135000,511,110,3,0,0,2,0,15,SantaFe
5179,130000,234,95,3,0,1,2,1,40,MardelPlata
5180,230000,750,180,9,3,0,3,0,34,Rosario
5181,260000,750,145,4,2,1,3,0,10,Pilar
5182,295000,310,154,4,2,0,3,1,3,Berazategui
5183,280000,950,165,0,0,0,3,0,0,GBANorte
5184,269000,225,187,5,0,1,3,1,20,MardelPlata
5185,200000,360,120,5,0,1,3,1,0,LaPlata
5186,470000,450,260,5,4,1,4,0,0,Nordelta
5187,155000,180,129,8,2,1,3,0,25,Neuquén
5188,1111111,118,102,7,0,1,3,1,0,Neuquén
5189,365000,214,202,4,0,0,0,0,15,Escobar
5190,175000,170,110,3,2,0,3,0,45,CapitalFederal
5191,295000,221,186,0,4,0,3,0,1,Villanueva
5192,319000,193,132,5,2,1,3,0,0,VicenteLópez
5193,215000,235,188,5,0,0,3,0,0,Ezeiza
5194,450000,884,243,0,3,0,3,0,15,Moreno
5195,335000,846,200,0,4,0,3,0,1,Villanueva
5196,650000,640,270,0,4,0,4,0,40,SanIsidro
5197,160000,273,273,5,3,0,4,0,10,SantaFe
5198,218000,860,160,4,3,0,3,0,0,Escobar
5199,190000,860,349,4,0,0,2,0,10,LaPlata
5200,350000,1500,308,9,4,1,4,0,3,AltaGracia
5201,120000,209,77,3,2,0,2,0,36,Avellaneda
5202,350000,860,240,7,3,0,4,1,10,Pilar
5203,450000,805,265,7,3,0,3,1,0,Pilar
5204,360000,1300,300,8,3,0,4,1,10,VillaAllende
5205,250000,300,223,8,3,0,6,0,29,Rosario
5206,240000,150,150,0,3,1,3,0,15,Rosario
5207,160000,335,80,4,0,0,3,0,40,AlmiranteBrown
5208,295000,222,147,4,2,1,3,1,15,SanIsidro
5209,427000,845,210,6,2,0,3,1,9,Villanueva
5210,395000,396,250,6,4,0,3,0,0,SanIsidro
5211,297000,433,160,4,0,1,3,0,26,TresdeFebrero
5212,648000,400,320,4,3,0,3,1,0,VicenteLópez
5213,95000,250,75,3,0,1,2,0,35,Avellaneda
5214,169000,700,173,6,2,0,2,1,0,RíoCeballos
5215,280000,700,230,7,2,1,4,1,18,Escobar
5216,550000,550,300,5,4,1,4,1,10,Escobar
5217,140000,174,174,3,0,0,2,0,40,Avellaneda
5218,650000,600,324,2,3,1,2,0,16,Córdoba
5219,110000,92,92,3,0,0,2,0,40,Quilmes
5220,200000,600,174,4,3,0,3,0,18,Escobar
5221,310000,155,130,4,0,1,3,1,14,CapitalFederal
5222,280000,366,103,0,2,1,3,0,40,Avellaneda
5223,295000,1900,350,3,3,0,3,1,15,VillaAllende
5224,560000,450,294,6,3,1,4,0,35,SanIsidro
5225,650000,1600,340,11,3,0,4,1,15,Córdoba
5226,55000,375,160,3,2,1,2,0,0,Pilar
5227,430000,782,294,5,2,0,4,1,9,Berazategui
5228,90000,105,105,3,0,1,2,0,40,Rosario
5229,185000,985,161,0,4,0,3,0,1,Escobar
5230,260000,364,96,5,2,0,4,0,0,Uruguay
5231,1550000,763,534,9,5,0,6,0,10,SanIsidro
5232,195000,134,134,0,2,0,3,0,10,Rosario
5233,277000,160,160,0,3,0,3,0,16,Pilar
5234,290000,426,183,4,2,0,3,1,0,Pilar
5235,290000,230,160,0,3,0,3,0,3,Pilar
5236,165000,134,100,3,2,0,2,0,0,VicenteLópez
5237,598000,1500,375,4,5,1,4,0,11,Córdoba
5238,459000,374,204,5,2,0,3,1,40,VicenteLópez
5239,210000,768,133,4,2,0,3,1,14,Pilar
5240,122000,219,133,4,0,0,2,1,20,GeneralSanMartín
5241,650000,312,312,4,2,0,3,1,35,CapitalFederal
5242,120000,180,140,6,2,1,3,0,0,Córdoba
5243,290000,375,210,5,0,0,3,0,21,BuenosAiresCostaAtlántica
5244,1550000,461,370,12,5,0,4,1,10,Pilar
5245,350000,210,190,4,2,1,2,0,15,SanIsidro
5246,85000,159,74,3,0,1,2,0,30,LaMatanza
5247,590000,370,290,6,3,0,5,1,2,Pilar
5248,350000,1283,202,4,2,0,3,0,2,Ituzaingó
5249,250000,165,165,5,0,1,3,0,22,Luján
5250,1050000,770,600,0,9,0,4,0,25,SanIsidro
5251,230000,900,180,4,3,1,3,0,0,Escobar
5252,427000,865,220,4,3,0,3,1,0,Villanueva
5253,415000,806,300,5,2,1,4,1,10,Escobar
5254,880000,369,308,0,4,0,4,0,5,CapitalFederal
5255,240000,145,130,4,2,1,0,1,20,SanIsidro
5256,165000,250,200,4,2,1,3,0,13,Lanús
5257,105000,150,120,3,0,1,2,1,0,Córdoba
5258,305000,202,145,7,2,0,3,1,30,Rosario
5259,450000,1500,385,5,4,1,4,0,18,Moreno
5260,380000,1200,400,9,3,0,4,1,20,Rosario
5261,268000,726,255,7,4,1,6,0,0,BuenosAiresCostaAtlántica
5262,190000,420,110,4,2,0,3,0,30,Escobar
5263,450000,1500,430,8,3,1,3,1,6,Córdoba
5264,300000,290,240,0,2,0,3,0,0,HarasSantaMaría
5265,425000,347,291,6,2,1,4,0,25,CapitalFederal
5266,330000,341,292,4,3,0,3,1,35,MardelPlata
5267,470000,828,232,5,2,0,3,1,2,Pilar
5268,120000,430,95,4,2,1,3,0,40,Quilmes
5269,320000,331,184,4,2,1,3,0,25,CapitalFederal
5270,345000,881,312,4,3,0,3,0,15,Escobar
5271,289000,204,174,0,4,0,3,0,1,Villanueva
5272,410000,950,170,0,3,0,4,0,3,Villanueva
5273,110000,200,83,4,0,1,3,0,40,Avellaneda
5274,220000,128,90,4,0,1,3,1,20,VicenteLópez
5275,128000,190,86,4,0,1,2,1,4,LaPlata
5276,350000,575,341,4,2,1,3,0,30,Córdoba
5277,470000,400,398,4,2,1,3,0,15,EstebanEcheverría
5278,210000,180,130,5,2,0,3,0,0,Pilar
5279,230000,180,180,3,0,0,3,1,1,Córdoba
5280,510000,260,190,5,3,0,4,1,5,Neuquen
5281,465000,800,307,5,2,0,4,1,10,SantaFe
5282,495000,220,220,0,3,0,3,0,0,Nordelta
5283,700000,1700,500,7,4,1,4,0,15,Córdoba
5284,300000,1150,584,7,4,1,3,0,20,Córdoba
5285,255000,1026,181,4,3,0,3,0,14,Pilar
5286,255000,188,188,6,3,1,3,0,0,Córdoba
5287,250000,300,274,5,2,1,4,0,35,GBASur
5288,600000,1230,300,4,4,1,4,0,13,Córdoba
5289,310000,378,277,8,3,1,4,0,0,Córdoba
5290,135000,380,142,5,2,1,3,0,25,GBANorte
5291,180000,200,100,4,2,0,3,0,2,LaPlata
5292,640000,1530,313,3,4,1,3,0,0,Córdoba
5293,390000,833,165,5,3,1,3,1,20,EstebanEcheverría
5294,660000,1010,420,0,4,0,4,0,34,SanIsidro
5295,270000,700,300,6,5,0,5,0,0,Uruguay
5296,330000,600,250,9,3,1,3,0,0,Córdoba
5297,530000,245,245,5,3,0,4,1,12,Pilar
5298,710000,367,342,5,4,0,4,1,25,CapitalFederal
5299,180000,180,179,3,3,1,3,0,0,Córdoba
5300,390000,800,200,4,2,0,3,0,4,Ezeiza
5301,840000,337,337,5,4,1,4,1,20,SanIsidro
5302,145000,122,122,5,3,1,3,0,6,VillaAllende
5303,410000,800,330,7,4,0,3,1,7,Pilar
5304,1800000,1213,500,5,5,0,3,1,2,RincóndeMilberg
5305,220000,450,196,7,4,0,6,1,30,Escobar
5306,120000,77,72,4,2,1,3,0,10,Pinamar
5307,145000,135,135,6,2,1,3,0,40,Rosario
5308,220000,116,92,4,2,1,3,1,10,CapitalFederal
5309,400000,223,183,4,4,0,3,0,3,Nordelta
5310,295000,360,330,8,4,1,4,0,3,Córdoba
5311,420000,650,350,8,3,1,3,0,0,Córdoba
5312,225000,250,200,7,2,1,3,0,0,Córdoba
5313,815000,1300,330,4,4,1,4,0,15,Córdoba
5314,259000,185,106,4,0,0,3,1,15,SanIsidro
5315,370000,190,140,3,2,1,0,1,40,CapitalFederal
5316,259000,178,140,4,3,1,3,1,8,VicenteLópez
5317,427000,916,244,4,3,0,3,1,0,Villanueva
5318,155000,200,200,10,2,0,4,0,30,Córdoba
5319,398000,283,252,5,2,0,4,0,9,Villanueva
5320,1300000,830,400,7,5,1,5,1,27,SanIsidro
5321,200000,105,95,4,2,0,3,0,40,GBANorte
5322,280000,325,187,5,3,1,2,0,15,Córdoba
5323,600000,220,220,8,2,1,4,0,40,Rosario
5324,168000,100,100,3,0,1,2,0,2,MardelPlata
5325,350000,257,186,5,0,1,4,0,0,Puertos
5326,630000,876,200,4,3,1,3,0,40,SanIsidro
5327,340000,170,170,5,3,1,4,1,15,GBANorte
5328,275000,700,210,6,3,0,3,1,10,Escobar
5329,365000,113,105,3,2,1,2,0,11,CapitalFederal
5330,550000,525,236,0,3,0,5,0,4,SanFernando
5331,270000,714,185,0,2,0,3,1,5,ElCantón
5332,210000,800,410,12,3,0,3,1,0,Córdoba
5333,245000,660,190,0,4,0,3,0,8,Pilar
5334,185000,265,105,4,0,1,3,0,30,CapitalFederal
5335,1000000,347,347,0,2,0,4,0,0,CapitalFederal
5336,350000,210,170,5,3,0,3,1,0,Puertos
5337,330000,150,150,4,3,1,3,0,0,SanMiguel
5338,3000000,200,80,4,0,1,2,0,10,Mendoza
5339,245000,369,180,5,3,1,4,0,35,Avellaneda
5340,290000,1000,200,5,3,0,3,0,2,Córdoba
5341,585000,351,267,4,3,0,3,1,15,Morón
5342,200000,180,180,4,2,0,3,1,4,Pilar
5343,225000,114,62,0,0,1,2,1,5,SanFernando
5344,430000,311,185,5,3,1,4,0,20,SanIsidro
5345,700000,1200,1200,0,3,0,3,0,13,SantaFe
5346,529000,504,312,6,4,0,4,1,23,CapitalFederal
5347,385000,367,230,0,3,0,4,0,0,LomasdeZamora
5348,190000,500,210,6,2,0,4,0,9,Córdoba
5349,120000,1000,120,3,0,0,3,1,13,Córdoba
5350,340000,1172,263,0,4,0,4,1,11,Mendoza
5351,280000,700,350,5,2,0,3,0,3,Córdoba
5352,285000,500,215,0,3,0,3,0,0,Mendoza
5353,185000,195,166,5,3,0,4,0,0,PilardelEste
5354,849000,902,400,5,2,0,4,1,0,VicenteLópez
5355,160000,400,150,4,2,0,3,1,0,LaCañadadePilar
5356,215000,750,156,0,4,0,3,0,3,Escobar
5357,170000,404,220,0,3,0,3,0,0,LaCalera
5358,310000,700,190,0,4,0,3,0,1,Villanueva
5359,149000,200,200,4,2,0,3,0,38,GeneralSanMartín
5360,379000,1200,176,0,3,0,3,0,5,Villanueva
5361,119000,316,108,3,0,1,2,0,10,Pilar
5362,500000,750,268,4,2,0,3,1,30,LaPlata
5363,80000,1800,120,5,0,1,2,0,4,Córdoba
5364,290000,400,218,5,3,1,4,1,9,LaPlata
5365,510000,695,200,0,3,0,3,0,12,Nordelta
5366,140000,460,107,4,2,1,3,0,0,Pilar
5367,200000,127,115,4,0,0,2,1,0,AlmiranteBrown
5368,100000,390,103,4,0,1,2,0,30,Hurlingham
5369,310000,365,365,6,4,0,5,0,30,Córdoba
5370,90000,250,113,4,0,1,3,0,45,Córdoba
5371,210000,310,200,4,2,0,3,1,45,MardelPlata
5372,480000,1350,247,5,2,0,3,0,20,Pilar
5373,210000,180,130,6,2,0,3,1,0,LaCañadadePilar
5374,549000,650,300,4,3,0,3,1,0,Berazategui
5375,185000,750,150,4,2,1,3,0,30,FlorencioVarela
5376,790000,540,450,0,4,0,3,1,18,SanIsidro
5377,114000,292,239,5,2,0,4,0,43,Hurlingham
5378,280000,640,190,6,3,1,4,0,14,Pilar
5379,110000,230,90,3,0,0,2,0,2,Ezeiza
5380,240000,603,298,4,2,0,3,1,0,VillaAllende
5381,90000,323,141,3,0,1,3,0,44,Córdoba
5382,375000,750,180,3,2,0,3,1,0,Villanueva
5383,198500,100,100,0,0,1,2,0,30,SantaFe
5384,465000,400,330,6,4,0,5,1,42,SanIsidro
5385,324000,156,130,5,2,1,4,1,8,VicenteLópez
5386,460000,490,210,5,2,0,2,1,45,SanIsidro
5387,900000,400,400,8,4,0,4,0,12,Pilar
5388,220000,400,210,3,3,0,3,0,0,LaCalera
5389,135000,740,130,4,2,0,3,0,0,PilardelEste
5390,148000,73,63,2,0,1,0,0,0,GBANorte
5391,248000,600,160,4,2,0,3,1,0,Córdoba
5392,185000,180,156,4,3,1,3,0,0,Córdoba
5393,110000,160,160,6,3,1,4,0,30,Córdoba
5394,740000,900,350,0,2,0,4,0,14,Nordelta
5395,360000,254,191,5,0,1,4,0,0,Puertos
5396,175000,1300,150,4,2,1,3,0,0,SanVicente
5397,130000,300,180,5,2,0,3,0,16,Córdoba
5398,950000,2050,566,6,3,1,5,1,22,Pilar
5399,270000,700,130,3,2,0,2,0,18,Villanueva
5400,294000,800,214,6,4,0,4,0,0,Ezeiza
5401,690000,996,248,6,5,0,5,0,3,SanMiguel
5402,125000,100,80,4,0,1,2,0,2,LaPlata
5403,230000,131,110,4,0,1,3,0,40,VicenteLópez
5404,365000,350,250,6,4,1,0,1,32,Avellaneda
5405,315000,340,196,0,3,1,5,0,30,SanIsidro
5406,670000,289,289,5,3,0,3,1,12,Pilar
5407,55000,390,60,3,0,1,2,0,16,JoséCPaz
5408,350000,780,232,4,3,1,3,1,25,Moreno
5409,270000,832,170,0,2,0,3,1,0,Escobar
5410,350000,448,150,4,2,0,3,0,0,SanMiguel
5411,260000,375,375,6,2,0,4,0,40,Hurlingham
5412,390000,677,210,0,4,0,3,0,15,Nordelta
5413,270000,135,95,3,0,0,2,0,45,CapitalFederal
5414,155000,260,170,4,0,0,3,0,40,Córdoba
5415,170000,250,150,0,2,0,3,0,17,Mendoza
5416,190000,850,140,4,2,0,3,0,8,ExaltacióndelaCruz
5417,115000,125,103,4,3,0,3,0,0,PilardelEste
5418,470000,1018,255,4,4,0,3,0,3,Ezeiza
5419,165000,180,150,4,2,1,3,0,0,Córdoba
5420,340000,200,120,4,2,1,3,0,0,GBANorte
5421,105000,310,118,3,2,1,2,1,20,MalvinasArgentinas
5422,150000,83,83,4,2,0,3,0,0,Lanús
5423,149000,341,158,5,2,1,2,0,45,Córdoba
5424,550000,370,370,4,4,0,3,0,15,EstebanEcheverría
5425,88000,139,96,3,0,1,2,0,20,GBASur
5426,230000,430,120,3,0,1,3,0,9,Berazategui
5427,1590000,893,474,5,5,0,4,1,0,Nordelta
5428,430000,590,270,4,2,0,3,0,10,Mendoza
5429,480000,327,250,5,2,1,4,1,20,VicenteLópez
5430,240000,241,206,5,3,0,3,1,25,SanIsidro
5431,55000,200,76,2,0,1,0,1,15,Pilar
5432,530000,1100,200,5,2,0,3,1,15,LaPlata
5433,280000,180,165,4,2,0,3,1,0,Córdoba
5434,285000,640,170,6,0,1,3,1,25,LaPlata
5435,80000,500,70,3,0,1,2,0,0,Córdoba
5436,183000,488,105,4,2,0,3,1,0,Pilar
5437,880000,330,330,6,3,0,4,1,8,Tigre
5438,110000,300,103,0,0,0,0,0,35,Pilar
5439,185000,617,137,5,2,0,3,1,30,Escobar
5440,155000,206,123,4,0,0,3,0,40,SanIsidro
5441,250000,350,247,8,3,0,4,0,45,Córdoba
5442,260000,240,215,7,3,1,5,0,30,CapitalFederal
5443,400000,600,320,2,3,1,3,1,0,Mendoza
5444,650000,370,370,7,5,0,5,1,15,Pilar
5445,580000,300,300,4,3,0,3,0,18,SanMiguel
5446,85000,128,128,5,0,1,2,0,40,Rosario
5447,670000,800,250,4,5,1,3,0,23,SanIsidro
5448,370000,1300,174,0,2,0,4,0,0,Villanueva
5449,140000,569,135,0,2,0,3,0,18,Mendoza
5450,450000,543,206,7,2,1,3,1,40,GBANorte
5451,840000,504,464,10,4,0,5,0,28,SanIsidro
5452,180000,180,100,3,0,0,2,1,10,Córdoba
5453,210000,190,150,0,3,0,4,0,0,ExaltacióndelaCruz
5454,400000,166,166,5,3,1,4,0,0,CapitalFederal
5455,140000,600,90,0,0,0,2,0,12,Escobar
5456,123000,600,117,4,0,0,3,0,20,Pilar
5457,160000,114,90,3,0,0,2,0,40,CapitalFederal
5458,220000,206,145,4,0,0,3,1,0,Lanús
5459,380000,830,245,0,4,0,3,0,5,Tigre
5460,427000,865,220,4,3,0,3,1,0,Villanueva
5461,800000,417,394,4,2,0,3,1,20,VicenteLópez
5462,570000,624,260,4,2,0,3,1,0,Pilar
5463,650000,1000,305,5,3,0,3,1,10,Pilar
5464,280000,813,201,5,3,0,3,0,0,Escobar
5465,150000,1000,300,6,4,0,5,0,40,MalvinasArgentinas
5466,295000,800,177,5,3,0,3,1,0,Escobar
5467,620000,249,243,5,2,0,3,0,46,VicenteLópez
5468,350000,840,200,4,2,0,2,0,0,Ezeiza
5469,119000,320,155,3,0,0,2,0,29,Córdoba
5470,379000,1200,176,0,3,0,3,0,5,Villanueva
5471,450000,170,139,4,2,1,2,0,35,CapitalFederal
5472,128000,120,70,3,2,1,2,0,10,Pilar
5473,240000,480,230,5,3,1,3,0,45,Córdoba
5474,620000,1103,356,8,4,0,5,1,0,GeneralRodríguez
5475,120000,1600,80,0,2,0,2,0,5,Pilar
5476,135000,250,137,3,3,0,3,0,43,Córdoba
5477,550000,760,260,5,3,1,4,1,40,VicenteLópez
5478,1600000,1123,386,0,4,0,4,1,0,Nordelta
5479,325000,150,150,4,2,1,3,1,20,CapitalFederal
5480,360000,1300,300,5,3,0,4,1,10,VillaAllende
5481,110000,360,160,4,2,0,3,0,0,Córdoba
5482,350000,2200,270,5,2,0,3,0,3,Córdoba
5483,135000,411,135,4,0,1,3,0,30,Quilmes
5484,145000,935,358,7,3,0,3,0,35,SantaFe
5485,290000,300,300,5,4,0,4,0,0,GBASur
5486,180000,200,99,4,2,1,3,0,0,Neuquén
5487,460000,394,184,4,2,0,3,1,9,SanFernando
5488,190000,250,165,5,2,1,4,0,10,LomasdeZamora
5489,490000,800,270,0,4,0,4,0,4,Pilar
5490,340000,800,250,4,2,0,3,0,0,Ezeiza
5491,309000,132,115,5,0,0,4,1,30,VicenteLópez
5492,160000,247,120,5,0,0,3,0,16,Córdoba
5493,510000,300,300,4,4,1,3,0,13,EstebanEcheverría
5494,170000,1140,97,2,0,1,0,0,15,GBANorte
5495,135000,1800,160,4,2,1,3,0,18,LaPlata
5496,330000,244,190,0,0,1,0,0,0,Puertos
5497,490000,886,250,6,2,0,3,1,10,Pilar
5498,180000,180,175,4,2,0,3,1,0,Córdoba
5499,265000,165,145,4,2,1,3,0,35,SanIsidro
5500,350000,270,260,4,3,1,3,1,15,LaMatanza
5501,69000,150,140,3,2,1,2,0,25,Pilar
5502,480000,405,247,4,3,0,4,1,5,Córdoba
5503,125000,224,93,3,0,0,2,0,25,Pilar
5504,292000,850,200,6,2,0,3,1,0,Pilar
5505,320000,1096,360,7,4,0,4,0,5,Córdoba
